UID,N,M,i,$\alpha_{i}$,First Contributor,r,$\beta$,$\epsilon$,$\rho_{C},$p_{C}$,Process
15042f0a-2296-4553-aa1c-31f9a880ed64,8,42,5,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.05545869389634406,,Fermi
15042f0a-2296-4553-aa1c-31f9a880ed64,8,42,6,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.05545869389634406,,Fermi
15042f0a-2296-4553-aa1c-31f9a880ed64,8,42,7,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.05545869389634406,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,0,8.151168,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,1,8.151168,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,2,8.151168,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,3,8.151168,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,4,8.151168,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,5,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,6,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
3a869eb6-f50c-4137-b60c-f57336555583,8,42,7,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.10784754978568058,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,0,8.151168,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,1,8.151168,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,2,8.151168,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,3,8.151168,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,4,8.151168,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,5,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,6,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
26e35e14-4e60-4243-8ded-d2f159958059,8,42,7,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.009470513983755764,,Fermi
7512f314-419c-4a77-9f92-e899920b0b19,10,42,0,7.98528,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,1,7.98528,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,2,7.98528,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,3,7.98528,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,4,7.98528,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,5,0.4147199999999999,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,6,0.4147199999999999,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,7,0.4147199999999999,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,8,0.4147199999999999,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
7512f314-419c-4a77-9f92-e899920b0b19,10,42,9,0.4147199999999999,0,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388172,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,0,7.98528,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,1,7.98528,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,2,7.98528,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,3,7.98528,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,4,7.98528,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,5,0.4147199999999999,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,6,0.4147199999999999,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,7,0.4147199999999999,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,8,0.4147199999999999,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4371cb94-4b94-4894-b529-6c792117cba7,10,42,9,0.4147199999999999,1,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388165,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,0,7.98528,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,1,7.98528,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,2,7.98528,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,3,7.98528,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,4,7.98528,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,5,0.4147199999999999,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,6,0.4147199999999999,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,7,0.4147199999999999,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,8,0.4147199999999999,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
4c00095f-068e-4be9-8ad0-5e7819ae4087,10,42,9,0.4147199999999999,2,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301562,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,0,7.98528,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,1,7.98528,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,2,7.98528,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,3,7.98528,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,4,7.98528,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,5,0.4147199999999999,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,6,0.4147199999999999,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,7,0.4147199999999999,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,8,0.4147199999999999,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
c14a6492-0f7b-4b56-8131-781e921962c3,10,42,9,0.4147199999999999,3,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388176,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,0,7.98528,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,1,7.98528,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,2,7.98528,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,3,7.98528,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,4,7.98528,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,5,0.4147199999999999,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,6,0.4147199999999999,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,7,0.4147199999999999,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,8,0.4147199999999999,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
ac7ceeb0-a327-4428-a7ef-c7e481e4ae26,10,42,9,0.4147199999999999,4,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,0,7.98528,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,1,7.98528,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,2,7.98528,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,3,7.98528,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,4,7.98528,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,5,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,6,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,7,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,8,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
9a04149b-71fc-46fa-812f-5caadd1c809b,10,42,9,0.4147199999999999,5,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,0,7.98528,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,1,7.98528,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,2,7.98528,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,3,7.98528,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,4,7.98528,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,5,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,6,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,7,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,8,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
ccfac638-cdf0-4ebe-8cc4-b1a7e08f256b,10,42,9,0.4147199999999999,6,3.1103999999999994,0.020736,0.0020735999999999997,0.07974518667783771,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,0,7.98528,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,1,7.98528,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,2,7.98528,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,3,7.98528,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,4,7.98528,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,5,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,6,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,7,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,8,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
af016581-f58a-4d8a-9ff1-2cbef4d19168,10,42,9,0.4147199999999999,7,3.1103999999999994,0.020736,0.0020735999999999997,0.020643358152388182,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,0,7.98528,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,1,7.98528,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,2,7.98528,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,3,7.98528,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,4,7.98528,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,5,0.4147199999999999,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,6,0.4147199999999999,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,7,0.4147199999999999,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,8,0.4147199999999999,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
715bfccd-0bcd-43f1-973f-578433ab6cad,10,42,9,0.4147199999999999,8,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301566,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,0,7.98528,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,1,7.98528,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,2,7.98528,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,3,7.98528,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,4,7.98528,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,5,0.4147199999999999,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,6,0.4147199999999999,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,7,0.4147199999999999,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,8,0.4147199999999999,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
c10cb014-4cf0-447e-aae4-4a4b1c10cb3f,10,42,9,0.4147199999999999,9,3.1103999999999994,0.020736,0.0020735999999999997,0.04676512016301564,,II
